scenario,ac,dc
175,0.3689999580383301,0.0029997825622558594
176,0.8400001525878906,0.003000020980834961
177,0.5840001106262207,0.002000093460083008
178,0.41499996185302734,0.003000020980834961
179,0.4939999580383301,0.0009999275207519531
180,0.12100005149841309,0.002000093460083008
181,0.11100006103515625,0.003000020980834961
182,0.03600001335144043,0.0019998550415039062
183,0.4220001697540283,0.003000020980834961
184,0.5220000743865967,0.0019998550415039062
185,0.08700013160705566,0.0019998550415039062
186,0.18900012969970703,0.002000093460083008
187,0.5659999847412109,0.0019998550415039062
188,0.4240000247955322,0.003000020980834961
189,0.30900001525878906,0.0019998550415039062
190,0.2850000858306885,0.002000093460083008
191,0.30500006675720215,0.002000093460083008
192,0.4010000228881836,0.003000020980834961
193,0.40000009536743164,0.002000093460083008
194,0.1510000228881836,0.003000020980834961
195,0.47099995613098145,0.002000093460083008
196,0.4010000228881836,0.003000020980834961
197,0.7219998836517334,0.0019998550415039062
198,0.0970001220703125,0.003000020980834961
199,0.31600022315979004,0.002000093460083008
200,0.06699991226196289,0.0009999275207519531
201,0.14800000190734863,0.003000020980834961
202,0.06800007820129395,0.002000093460083008
203,0.5859999656677246,0.002000093460083008
204,0.5759999752044678,0.002000093460083008
205,0.16299986839294434,0.002000093460083008
206,0.6619999408721924,0.002000093460083008
207,0.11299991607666016,0.0019998550415039062
208,0.6040000915527344,0.002000093460083008
209,0.12100005149841309,0.003000020980834961
210,0.1119999885559082,0.003000020980834961
211,0.7709999084472656,0.002000093460083008
212,0.12599992752075195,0.002000093460083008
213,0.692000150680542,0.0009999275207519531
214,0.38499999046325684,0.0019998550415039062
215,0.10100007057189941,0.0029997825622558594
216,0.12099981307983398,0.002000093460083008
217,1.065999984741211,0.0009999275207519531
218,0.8489999771118164,0.003000020980834961
219,0.34999990463256836,0.0019998550415039062
220,0.1230001449584961,0.002000093460083008
221,0.14800000190734863,0.0019998550415039062
222,0.125,0.0019998550415039062
223,0.559999942779541,0.003000020980834961
224,0.13100004196166992,0.0019998550415039062
225,0.11400008201599121,0.0019998550415039062
226,0.6549999713897705,0.003000020980834961
227,0.12199997901916504,0.003000020980834961
228,0.04800009727478027,0.003000020980834961
229,0.12199997901916504,0.002000093460083008
230,0.31999993324279785,0.002000093460083008
231,0.11899995803833008,0.002000093460083008
232,0.4830000400543213,0.002000093460083008
233,0.1099998950958252,0.002000093460083008
234,0.14400005340576172,0.0029997825622558594
235,0.13100004196166992,0.002000093460083008
236,0.11700010299682617,0.002000093460083008
237,0.12899994850158691,0.002000093460083008
238,0.6110000610351562,0.0019998550415039062
239,0.12199997901916504,0.003000020980834961
240,0.5120000839233398,0.002000093460083008
241,0.09500002861022949,0.003000020980834961
242,0.4179999828338623,0.002000093460083008
243,0.47699999809265137,0.003000020980834961
244,0.0970001220703125,0.0019998550415039062
245,0.15400004386901855,0.003000020980834961
246,0.5899999141693115,0.003000020980834961
247,0.07200002670288086,0.002000093460083008
248,0.13699984550476074,0.003000020980834961
249,0.6740000247955322,0.003000020980834961
250,0.10800004005432129,0.003000020980834961
251,0.44099998474121094,0.0029997825622558594
252,0.125,0.002000093460083008
253,0.5490000247955322,0.003000020980834961
254,0.3429999351501465,0.0019998550415039062
255,0.5169999599456787,0.002000093460083008
256,0.08700013160705566,0.002000093460083008
257,0.2930002212524414,0.0009999275207519531
258,1.0469999313354492,0.0019998550415039062
259,0.13400006294250488,0.002000093460083008
260,0.34400010108947754,0.0019998550415039062
261,0.43200016021728516,0.0029997825622558594
262,0.38700008392333984,0.0010001659393310547
263,0.12899994850158691,0.003000020980834961
264,0.3340001106262207,0.0019998550415039062
265,0.0839998722076416,0.0019998550415039062
266,0.3280000686645508,0.002000093460083008
267,0.09500002861022949,0.0019998550415039062
268,0.08600020408630371,0.0019998550415039062
269,0.1530001163482666,0.002000093460083008
270,0.08699989318847656,0.002000093460083008
271,0.2700002193450928,0.003000020980834961
272,0.08100008964538574,0.0019998550415039062
273,0.375,0.002000093460083008
274,0.13899993896484375,0.002000093460083008
275,0.10800004005432129,0.002000093460083008
276,0.11299991607666016,0.002000093460083008
277,0.3019998073577881,0.003000020980834961
278,0.3710000514984131,0.0019998550415039062
279,0.09200000762939453,0.003000020980834961
280,0.21799993515014648,0.0019998550415039062
281,0.06999993324279785,0.002000093460083008
282,0.2539999485015869,0.002000093460083008
283,0.10199999809265137,0.002000093460083008
284,0.24000000953674316,0.0009999275207519531
285,0.09800004959106445,0.002000093460083008
286,0.1490001678466797,0.002000093460083008
287,0.0969998836517334,0.003000020980834961
288,0.2590000629425049,0.0029997825622558594
289,0.11800003051757812,0.0019998550415039062
290,0.2070000171661377,0.0019998550415039062
291,0.4549999237060547,0.0019998550415039062
292,0.08599996566772461,0.002000093460083008
293,0.07700014114379883,0.002000093460083008
294,0.2820000648498535,0.003000020980834961
295,0.3940000534057617,0.0019998550415039062
296,0.3259999752044678,0.002000093460083008
297,0.1510000228881836,0.003000020980834961
298,0.08600020408630371,0.002000093460083008
299,0.11600017547607422,0.0019998550415039062
300,0.1659998893737793,0.0019998550415039062
301,0.08899998664855957,0.003000020980834961
302,0.10300016403198242,0.003000020980834961
303,0.5469999313354492,0.0009999275207519531
304,0.3840000629425049,0.003000020980834961
305,0.09200000762939453,0.003000020980834961
306,0.4809999465942383,0.0009999275207519531
307,0.19700002670288086,0.003000020980834961
308,0.4140000343322754,0.0019998550415039062
309,0.38700008392333984,0.0019998550415039062
310,0.25,0.003000020980834961
311,0.25799989700317383,0.0010001659393310547
312,0.20200014114379883,0.0019998550415039062
313,0.5399999618530273,0.0019998550415039062
314,0.13899993896484375,0.002000093460083008
315,0.36500000953674316,0.002000093460083008
316,0.6880002021789551,0.003000020980834961
317,0.10599994659423828,0.003000020980834961
318,0.09299993515014648,0.002000093460083008
319,0.6089999675750732,0.003000020980834961
320,0.2630000114440918,0.003000020980834961
321,0.3340001106262207,0.0009999275207519531
322,0.09299993515014648,0.003000020980834961
323,0.17499995231628418,0.0019998550415039062
324,0.4570000171661377,0.003000020980834961
325,0.057000160217285156,0.002000093460083008
326,0.11999988555908203,0.002000093460083008
327,0.43400001525878906,0.0019998550415039062
328,0.377000093460083,0.002000093460083008
329,0.2690000534057617,0.0010001659393310547
330,0.4089999198913574,0.003000020980834961
331,0.6679999828338623,0.002000093460083008
332,0.625,0.003000020980834961
333,0.25300002098083496,0.002000093460083008
334,0.08899998664855957,0.002000093460083008
335,0.3640000820159912,0.002000093460083008
336,0.40799999237060547,0.003000020980834961
337,0.03800010681152344,0.0019998550415039062
338,0.37199997901916504,0.003000020980834961
339,0.497999906539917,0.002000093460083008
340,0.7039999961853027,0.0029997825622558594
341,0.3659999370574951,0.003000020980834961
342,0.2910001277923584,0.003999948501586914
343,0.1679999828338623,0.0019998550415039062
344,0.2559998035430908,0.0019998550415039062
345,0.07399988174438477,0.003000020980834961
346,0.5970001220703125,0.002000093460083008
347,0.45600008964538574,0.002000093460083008
348,0.5759999752044678,0.0019998550415039062
349,0.11599993705749512,0.003000020980834961
350,0.2390000820159912,0.0019998550415039062
351,0.8830001354217529,0.003000020980834961
352,1.0209999084472656,0.0009999275207519531
353,0.40599989891052246,0.0019998550415039062
354,0.8900001049041748,0.0009999275207519531
355,0.22799992561340332,0.0019998550415039062
356,0.3429999351501465,0.003000020980834961
357,0.4270000457763672,0.003999948501586914
358,0.1359999179840088,0.0009999275207519531
359,0.19499993324279785,0.003000020980834961
360,0.6079998016357422,0.003000020980834961
361,0.14499998092651367,0.002000093460083008
362,0.07200002670288086,0.002000093460083008
363,0.10600018501281738,0.002000093460083008
364,0.11500000953674316,0.003000020980834961
365,0.11300015449523926,0.002000093460083008
366,0.16199994087219238,0.0029997825622558594
367,0.10799980163574219,0.002000093460083008
368,0.06100010871887207,0.0019998550415039062
369,0.09800004959106445,0.0029997825622558594
370,0.12800002098083496,0.002000093460083008
371,0.1359999179840088,0.003000020980834961
372,0.06999993324279785,0.002000093460083008
373,0.5929999351501465,0.003000020980834961
374,0.10600018501281738,0.003000020980834961
375,0.0839998722076416,0.002000093460083008
376,0.07800006866455078,0.0019998550415039062
377,0.2089998722076416,0.002000093460083008
378,0.22099995613098145,0.002000093460083008
379,0.6210000514984131,0.003000020980834961
380,0.10800004005432129,0.002000093460083008
381,0.8339998722076416,0.0019998550415039062
382,0.3469998836517334,0.0019998550415039062
383,0.33099985122680664,0.003000020980834961
384,0.28100013732910156,0.003000020980834961
385,0.17300009727478027,0.0029997825622558594
386,0.309999942779541,0.003000020980834961
387,0.13199996948242188,0.003000020980834961
388,0.1770000457763672,0.003000020980834961
389,0.13499999046325684,0.0019998550415039062
390,0.1100001335144043,0.003000020980834961
391,0.10100007057189941,0.0019998550415039062
392,0.16700005531311035,0.003000020980834961
393,0.3970000743865967,0.002000093460083008
394,0.3689999580383301,0.0019998550415039062
395,0.08300018310546875,0.002000093460083008
396,0.06099987030029297,0.002000093460083008
397,0.1919999122619629,0.0029997825622558594
398,0.5780000686645508,0.002000093460083008
399,0.05900001525878906,0.003000020980834961
2000,0.0820000171661377,0.003000020980834961
2001,0.042999982833862305,0.002000093460083008
2002,0.042999982833862305,0.003000020980834961
2003,0.07899999618530273,0.0019998550415039062
2004,0.05099987983703613,0.003000020980834961
2005,0.13899993896484375,0.002000093460083008
2006,0.046000003814697266,0.0019998550415039062
2007,0.16700005531311035,0.0009999275207519531
2008,0.09599995613098145,0.003000020980834961
2009,0.06000018119812012,0.003000020980834961
2010,0.07500004768371582,0.0029997825622558594
2011,0.08600020408630371,0.0029997825622558594
2012,0.06099987030029297,0.0019998550415039062
2013,0.07399988174438477,0.003000020980834961
2014,0.03399991989135742,0.0019998550415039062
2015,0.06299996376037598,0.0019998550415039062
2016,0.03099989891052246,0.003000020980834961
2017,0.10500001907348633,0.0019998550415039062
2018,0.08899998664855957,0.003000020980834961
2019,0.08299994468688965,0.0019998550415039062
2020,0.051999807357788086,0.0019998550415039062
2021,0.046000003814697266,0.0019998550415039062
2022,0.05300021171569824,0.0019998550415039062
2023,0.13400006294250488,0.003000020980834961
2024,0.056999921798706055,0.003000020980834961
2025,0.05299997329711914,0.003000020980834961
2026,0.04799985885620117,0.002000093460083008
2027,0.04800009727478027,0.003000020980834961
2028,0.10899996757507324,0.0029997825622558594
2029,0.046000003814697266,0.002000093460083008
2030,0.05500006675720215,0.003000020980834961
2031,0.0410001277923584,0.002000093460083008
2032,0.08799982070922852,0.003000020980834961
2033,0.08700013160705566,0.002000093460083008
2034,0.2650001049041748,0.0019998550415039062
2035,0.06400012969970703,0.002000093460083008
2036,0.27900004386901855,0.002000093460083008
2037,0.04399991035461426,0.002000093460083008
2038,0.08800005912780762,0.003000020980834961
2039,0.05499982833862305,0.002000093460083008
2040,0.14100003242492676,0.003000020980834961
2041,0.05800008773803711,0.002000093460083008
2042,0.08999991416931152,0.003999948501586914
2043,0.04799985885620117,0.0019998550415039062
2044,0.0559999942779541,0.002000093460083008
2045,0.0690000057220459,0.003000020980834961
2046,0.08999991416931152,0.003000020980834961
2047,0.04900002479553223,0.0009999275207519531
2048,0.08800005912780762,0.003000020980834961
2049,0.05500006675720215,0.002000093460083008
2050,0.06200003623962402,0.002000093460083008
2051,0.07800006866455078,0.003000020980834961
2052,0.04500007629394531,0.002000093460083008
2053,0.08100008964538574,0.003000020980834961
2054,0.03900003433227539,0.0029997825622558594
2055,0.10100007057189941,0.002000093460083008
2056,0.07299995422363281,0.003000020980834961
2057,0.11299991607666016,0.002000093460083008
2058,0.0709998607635498,0.0019998550415039062
2059,0.09800004959106445,0.002000093460083008
2060,0.07500004768371582,0.0019998550415039062
2061,0.05500006675720215,0.0019998550415039062
2062,0.03299999237060547,0.003000020980834961
2063,0.14600014686584473,0.002000093460083008
2064,0.09599995613098145,0.003000020980834961
2065,0.0559999942779541,0.0019998550415039062
2066,0.4869999885559082,0.002000093460083008
2067,0.09599995613098145,0.003000020980834961
2068,0.14100003242492676,0.0019998550415039062
2069,0.11600017547607422,0.0009999275207519531
2070,0.08500003814697266,0.0019998550415039062
2071,0.06599998474121094,0.003000020980834961
2072,0.13199996948242188,0.002000093460083008
2073,0.07899999618530273,0.003000020980834961
2074,0.06299996376037598,0.0029997825622558594
2075,0.07999992370605469,0.0009999275207519531
2076,0.0559999942779541,0.0019998550415039062
2077,0.09599995613098145,0.003000020980834961
2078,0.09999990463256836,0.002000093460083008
2079,0.05499982833862305,0.002000093460083008
2080,0.0559999942779541,0.003000020980834961
2081,0.13199996948242188,0.0019998550415039062
2082,0.13700008392333984,0.002000093460083008
2083,0.21199989318847656,0.0019998550415039062
2084,0.12400007247924805,0.003000020980834961
2085,0.053999900817871094,0.0019998550415039062
2086,0.04499983787536621,0.003000020980834961
2087,0.08799982070922852,0.003000020980834961
2088,0.09099984169006348,0.003000020980834961
2089,0.10899996757507324,0.0029997825622558594
2090,0.03699994087219238,0.0009999275207519531
2091,0.06400012969970703,0.002000093460083008
2092,0.03900003433227539,0.003000020980834961
2093,0.2760000228881836,0.003000020980834961
2094,0.09299993515014648,0.003000020980834961
2095,0.31099987030029297,0.0019998550415039062
2096,0.0840001106262207,0.003000020980834961
2097,0.08799982070922852,0.002000093460083008
2098,0.6039998531341553,0.0019998550415039062
2099,0.04699993133544922,0.003000020980834961
2100,1.0799999237060547,0.002000093460083008
2101,0.6050000190734863,0.003000020980834961
2102,0.0820000171661377,0.002000093460083008
2103,0.12599992752075195,0.003000020980834961
2104,0.06599998474121094,0.0019998550415039062
2105,0.4610002040863037,0.0019998550415039062
2106,0.0559999942779541,0.002000093460083008
2107,0.06400012969970703,0.002000093460083008
2108,0.0820000171661377,0.002000093460083008
2109,0.10300016403198242,0.003000020980834961
2110,0.07299995422363281,0.003000020980834961
2111,0.07500004768371582,0.0019998550415039062
2112,0.09400010108947754,0.003000020980834961
2113,0.08700013160705566,0.0029997825622558594
2114,0.13199996948242188,0.003000020980834961
2115,0.12199997901916504,0.002000093460083008
2116,0.07899999618530273,0.003000020980834961
2117,0.06599998474121094,0.0010001659393310547
2118,0.1099998950958252,0.002000093460083008
2119,0.04999995231628418,0.003000020980834961
2120,0.05299997329711914,0.003999948501586914
2121,0.07500004768371582,0.003000020980834961
2122,0.06400012969970703,0.003000020980834961
2123,0.10599994659423828,0.003000020980834961
2124,0.08700013160705566,0.0019998550415039062
2125,0.09500002861022949,0.0009999275207519531
2126,0.09400010108947754,0.0009999275207519531
2127,0.04999995231628418,0.003000020980834961
2128,0.04700016975402832,0.0019998550415039062
2129,0.06100010871887207,0.0010001659393310547
2130,0.0840001106262207,0.002000093460083008
2131,0.059999942779541016,0.002000093460083008
2132,0.05499982833862305,0.002000093460083008
2133,0.057000160217285156,0.0019998550415039062
2134,0.06100010871887207,0.0019998550415039062
2135,0.07399988174438477,0.002000093460083008
2136,0.12400007247924805,0.0019998550415039062
2137,0.08700013160705566,0.002000093460083008
2138,0.06999993324279785,0.002000093460083008
2139,0.07200002670288086,0.002000093460083008
2140,0.13700008392333984,0.0019998550415039062
2141,0.05800008773803711,0.003000020980834961
2142,0.0559999942779541,0.0009999275207519531
2143,0.14299988746643066,0.0009999275207519531
2144,0.12199997901916504,0.0009999275207519531
2145,0.04700016975402832,0.002000093460083008
2146,0.07000017166137695,0.0019998550415039062
2147,0.053999900817871094,0.003000020980834961
2148,0.15999984741210938,0.0009999275207519531
2149,0.08899998664855957,0.003000020980834961
2150,0.06299996376037598,0.003000020980834961
2151,0.09800004959106445,0.0019998550415039062
2152,0.39100003242492676,0.0019998550415039062
2153,0.0690000057220459,0.003000020980834961
2154,0.09999990463256836,0.0019998550415039062
2155,0.06599998474121094,0.003000020980834961
2156,0.3989999294281006,0.002000093460083008
2157,0.23399996757507324,0.002000093460083008
2158,0.1230001449584961,0.0029997825622558594
2159,0.12000012397766113,0.002000093460083008
2160,0.10500001907348633,0.0019998550415039062
2161,0.0710000991821289,0.0019998550415039062
2162,0.38000011444091797,0.002000093460083008
2163,0.05900001525878906,0.002000093460083008
2164,0.27300000190734863,0.0019998550415039062
2165,0.10800004005432129,0.002000093460083008
2166,0.11500000953674316,0.002000093460083008
2167,0.10300016403198242,0.002000093460083008
2168,0.5420000553131104,0.002000093460083008
2169,0.07499980926513672,0.003000020980834961
2170,0.05800008773803711,0.0019998550415039062
2171,0.05799984931945801,0.0019998550415039062
2172,0.08700013160705566,0.003000020980834961
2173,0.08699989318847656,0.003000020980834961
2174,0.07299995422363281,0.002000093460083008
2175,0.08800005912780762,0.0019998550415039062
2176,0.08100008964538574,0.003000020980834961
2177,0.505000114440918,0.002000093460083008
2178,0.07399988174438477,0.0009999275207519531
2179,0.33500003814697266,0.003000020980834961
2180,0.08899998664855957,0.002000093460083008
2181,0.25499987602233887,0.002000093460083008
2182,0.07400012016296387,0.002000093460083008
2183,0.0839998722076416,0.002000093460083008
2184,0.09599995613098145,0.0029997825622558594
2185,0.5019998550415039,0.002000093460083008
2186,0.0989999771118164,0.002000093460083008
2187,0.12299990653991699,0.002000093460083008
2188,0.06299996376037598,0.002000093460083008
2189,0.07700014114379883,0.002000093460083008
2190,0.09000015258789062,0.0019998550415039062
2191,0.06099987030029297,0.002000093460083008
2192,0.13499999046325684,0.0019998550415039062
2193,0.13499999046325684,0.003000020980834961
2194,0.08899998664855957,0.002000093460083008
2195,0.07899999618530273,0.003000020980834961
2196,0.0989999771118164,0.0019998550415039062
2197,0.09500002861022949,0.0019998550415039062
2198,0.07399988174438477,0.002000093460083008
2199,0.07899999618530273,0.002000093460083008
20000,0.13000011444091797,0.0010001659393310547
20001,0.06099987030029297,0.0009999275207519531
20002,0.04200005531311035,0.0009999275207519531
20003,0.31799983978271484,0.0010001659393310547
20004,0.04400014877319336,0.0009999275207519531
20005,0.05200004577636719,0.0010001659393310547
20006,0.03299999237060547,0.0009999275207519531
20007,0.02500009536743164,0.002000093460083008
20008,0.1659998893737793,0.0019998550415039062
20009,0.029999971389770508,0.0009999275207519531
20010,0.12299990653991699,0.0009999275207519531
20011,0.03699994087219238,0.0009999275207519531
20012,0.06400012969970703,0.002000093460083008
20013,0.028999805450439453,0.0009999275207519531
20014,0.04500007629394531,0.0010001659393310547
20015,0.037999868392944336,0.002000093460083008
20016,0.0410001277923584,0.002000093460083008
20017,0.01900005340576172,0.0009999275207519531
20018,0.14899992942810059,0.0010001659393310547
20019,0.01900005340576172,0.0010001659393310547
20020,0.023999929428100586,0.0019998550415039062
20021,0.039999961853027344,0.0009999275207519531
20022,0.042999982833862305,0.0009999275207519531
20023,0.04200005531311035,0.0009999275207519531
20024,0.018000125885009766,0.002000093460083008
20025,0.025999784469604492,0.002000093460083008
20026,0.051000118255615234,0.002000093460083008
20027,0.026000022888183594,0.002000093460083008
20028,0.01900005340576172,0.0010001659393310547
20029,0.032000064849853516,0.0010001659393310547
20030,0.03399991989135742,0.0010001659393310547
20031,0.019999980926513672,0.0009999275207519531
20032,0.0409998893737793,0.0009999275207519531
20033,0.020000219345092773,0.002000093460083008
20034,0.06999993324279785,0.0019998550415039062
20035,0.06200003623962402,0.0009999275207519531
20036,0.06599998474121094,0.0010001659393310547
20037,0.042999982833862305,0.002000093460083008
20038,0.023000001907348633,0.0009999275207519531
20039,0.0280001163482666,0.0019998550415039062
20040,0.0710000991821289,0.002000093460083008
20041,0.04499983787536621,0.0009999275207519531
20042,0.031000137329101562,0.002000093460083008
20043,0.031999826431274414,0.0009999275207519531
20044,0.10899996757507324,0.002000093460083008
20045,0.03299999237060547,0.0009999275207519531
20046,0.09099984169006348,0.0009999275207519531
20047,0.06599998474121094,0.0009999275207519531
20048,0.04399991035461426,0.0010001659393310547
20049,0.042999982833862305,0.003000020980834961
20050,0.19000005722045898,0.0009999275207519531
20051,0.03899979591369629,0.0009999275207519531
20052,0.10899996757507324,0.0009999275207519531
20053,0.03800010681152344,0.0019998550415039062
20054,0.12599992752075195,0.0019998550415039062
20055,0.07299995422363281,0.002000093460083008
20056,0.0690000057220459,0.003000020980834961
20057,0.5929999351501465,0.003000020980834961
20058,0.07700014114379883,0.004999876022338867
20059,0.06699991226196289,0.0019998550415039062
20060,0.09200000762939453,0.0019998550415039062
20061,0.6389999389648438,0.002000093460083008
20062,0.34999990463256836,0.003000020980834961
20063,0.3059999942779541,0.002000093460083008
20064,0.09800004959106445,0.0019998550415039062
20065,0.14899992942810059,0.002000093460083008
20066,0.30900001525878906,0.002000093460083008
20067,0.06400012969970703,0.003000020980834961
20068,0.12599992752075195,0.003000020980834961
20069,0.15599989891052246,0.0019998550415039062
20070,0.5420000553131104,0.003000020980834961
20071,0.08000016212463379,0.002000093460083008
20072,0.06099987030029297,0.002000093460083008
20073,0.2800002098083496,0.002000093460083008
20074,0.29200005531311035,0.002000093460083008
