scenario,ac,dc
218,0.11999988555908203,0.0019998550415039062
219,0.1940000057220459,0.003000020980834961
220,0.15400004386901855,0.002000093460083008
221,0.10399985313415527,0.0009999275207519531
222,0.09800004959106445,0.003000020980834961
223,0.12999987602233887,0.002000093460083008
224,0.17199993133544922,0.002000093460083008
225,0.1549999713897705,0.0019998550415039062
226,0.16499996185302734,0.002000093460083008
227,0.08700013160705566,0.0010001659393310547
228,0.1119999885559082,0.006000041961669922
229,0.09100008010864258,0.002000093460083008
230,0.09999990463256836,0.003000020980834961
231,0.12000012397766113,0.002000093460083008
232,0.15900015830993652,0.003000020980834961
233,0.06800007820129395,0.002000093460083008
234,0.1359999179840088,0.0019998550415039062
235,0.07699990272521973,0.0019998550415039062
236,0.06999993324279785,0.003000020980834961
237,0.1119999885559082,0.002000093460083008
238,0.08799982070922852,0.0019998550415039062
239,0.07200002670288086,0.002000093460083008
240,0.11999988555908203,0.002000093460083008
241,0.17799997329711914,0.0019998550415039062
242,0.15900015830993652,0.003000020980834961
243,0.18799996376037598,0.0019998550415039062
244,0.11500000953674316,0.0019998550415039062
245,0.0559999942779541,0.002000093460083008
246,0.08899998664855957,0.003000020980834961
247,0.042999982833862305,0.0009999275207519531
248,0.08299994468688965,0.003000020980834961
249,0.08999991416931152,0.002000093460083008
250,0.06299996376037598,0.003000020980834961
251,0.08800005912780762,0.002000093460083008
252,0.0820000171661377,0.002000093460083008
253,0.06600022315979004,0.0009999275207519531
254,0.11399984359741211,0.002000093460083008
255,0.0559999942779541,0.002000093460083008
256,0.04400014877319336,0.002000093460083008
257,0.0559999942779541,0.0010001659393310547
258,0.14499998092651367,0.0019998550415039062
259,0.09499979019165039,0.0010001659393310547
260,0.059999942779541016,0.002000093460083008
261,0.09599995613098145,0.0019998550415039062
262,0.09499979019165039,0.002000093460083008
263,0.0970001220703125,0.003000020980834961
264,0.1359999179840088,0.002000093460083008
265,0.0710000991821289,0.0010001659393310547
266,0.12199997901916504,0.003000020980834961
267,0.04699993133544922,0.0009999275207519531
268,0.046000003814697266,0.0019998550415039062
269,0.14800000190734863,0.0019998550415039062
270,0.0989999771118164,0.0019998550415039062
271,0.06499981880187988,0.002000093460083008
272,0.14400005340576172,0.003000020980834961
273,0.06799983978271484,0.0009999275207519531
274,0.09299993515014648,0.0019998550415039062
275,0.06299996376037598,0.0019998550415039062
276,0.05299997329711914,0.002000093460083008
277,0.05900001525878906,0.0019998550415039062
278,0.04999995231628418,0.003000020980834961
279,0.05500006675720215,0.0019998550415039062
280,0.09200000762939453,0.003000020980834961
281,0.07700014114379883,0.0019998550415039062
282,0.07800006866455078,0.0019998550415039062
283,0.08300018310546875,0.002000093460083008
284,0.10499978065490723,0.002000093460083008
285,0.13499999046325684,0.002000093460083008
286,0.06599998474121094,0.0019998550415039062
287,0.04999995231628418,0.002000093460083008
288,0.11700010299682617,0.0010001659393310547
289,0.06699991226196289,0.0010001659393310547
290,0.04699993133544922,0.0010001659393310547
291,0.05900001525878906,0.002000093460083008
292,0.08699989318847656,0.003000020980834961
293,0.09000015258789062,0.002000093460083008
294,0.11999988555908203,0.002000093460083008
295,0.04500007629394531,0.0010001659393310547
296,0.0970001220703125,0.0009999275207519531
297,0.06800007820129395,0.002000093460083008
298,0.10799980163574219,0.002000093460083008
299,0.08700013160705566,0.002000093460083008
300,0.14100003242492676,0.003000020980834961
301,0.03800010681152344,0.0019998550415039062
302,0.1119999885559082,0.0019998550415039062
303,0.07200002670288086,0.0010001659393310547
304,0.0709998607635498,0.002000093460083008
305,0.13299989700317383,0.003000020980834961
306,0.1640000343322754,0.0019998550415039062
307,0.14700007438659668,0.0019998550415039062
308,0.12899994850158691,0.002000093460083008
309,0.09399986267089844,0.002000093460083008
310,0.15799999237060547,0.002000093460083008
311,0.12199997901916504,0.0010001659393310547
312,0.12800002098083496,0.0019998550415039062
313,0.12599992752075195,0.003000020980834961
314,0.15899991989135742,0.0019998550415039062
315,0.1100001335144043,0.002000093460083008
316,0.11699986457824707,0.0029997825622558594
317,0.10699987411499023,0.002000093460083008
318,0.18699979782104492,0.0019998550415039062
319,0.10299992561340332,0.002000093460083008
320,0.12000012397766113,0.002000093460083008
321,0.08700013160705566,0.002000093460083008
322,0.0989999771118164,0.0019998550415039062
323,0.12999987602233887,0.002000093460083008
324,0.16700005531311035,0.0009999275207519531
325,0.18199992179870605,0.0019998550415039062
326,0.13199996948242188,0.0019998550415039062
327,0.08700013160705566,0.0019998550415039062
328,0.13899993896484375,0.002000093460083008
329,0.15400004386901855,0.003000020980834961
330,0.06500005722045898,0.0010001659393310547
331,0.12100005149841309,0.002000093460083008
332,0.12899994850158691,0.003000020980834961
333,0.0839998722076416,0.002000093460083008
334,0.20399999618530273,0.002000093460083008
335,0.17499995231628418,0.002000093460083008
336,0.04800009727478027,0.002000093460083008
337,0.14099979400634766,0.0029997825622558594
338,0.10000014305114746,0.0019998550415039062
339,0.0989999771118164,0.0019998550415039062
340,0.06700015068054199,0.002000093460083008
341,0.05200004577636719,0.0019998550415039062
342,0.06599998474121094,0.002000093460083008
343,0.10500001907348633,0.003000020980834961
344,0.14100003242492676,0.002000093460083008
345,0.11999988555908203,0.0019998550415039062
346,0.09399986267089844,0.002000093460083008
347,0.14600014686584473,0.003000020980834961
348,0.08699989318847656,0.002000093460083008
349,0.1120002269744873,0.0019998550415039062
350,0.07299995422363281,0.0019998550415039062
351,0.07500004768371582,0.0019998550415039062
352,0.17100000381469727,0.002000093460083008
353,0.09099984169006348,0.0029997825622558594
354,0.08000016212463379,0.003000020980834961
355,0.11300015449523926,0.003000020980834961
356,0.09400010108947754,0.0019998550415039062
357,0.10599994659423828,0.003000020980834961
358,0.12599992752075195,0.0019998550415039062
359,0.09399986267089844,0.003000020980834961
360,0.10000014305114746,0.002000093460083008
361,0.12800002098083496,0.002000093460083008
362,0.07399988174438477,0.003000020980834961
363,0.06100010871887207,0.0019998550415039062
364,0.10899996757507324,0.002000093460083008
365,0.07199978828430176,0.0019998550415039062
366,0.0839998722076416,0.0019998550415039062
367,0.14700007438659668,0.0009999275207519531
368,0.12800002098083496,0.002000093460083008
369,0.07399988174438477,0.0029997825622558594
370,0.0820000171661377,0.002000093460083008
371,0.10600018501281738,0.003000020980834961
372,0.16899991035461426,0.0019998550415039062
373,0.09099984169006348,0.0019998550415039062
374,0.182999849319458,0.002000093460083008
375,0.14399981498718262,0.0019998550415039062
376,0.10599994659423828,0.003000020980834961
377,0.14400005340576172,0.002000093460083008
378,0.16100001335144043,0.002000093460083008
379,0.06599998474121094,0.0019998550415039062
380,0.06499981880187988,0.0009999275207519531
381,0.12199997901916504,0.0019998550415039062
382,0.07999992370605469,0.0019998550415039062
383,0.13099980354309082,0.002000093460083008
384,0.06699991226196289,0.003000020980834961
385,0.05300021171569824,0.0019998550415039062
386,0.13400006294250488,0.0019998550415039062
387,0.05500006675720215,0.002000093460083008
388,0.10000014305114746,0.002000093460083008
389,0.03800010681152344,0.002000093460083008
390,0.03600001335144043,0.0019998550415039062
391,0.09999990463256836,0.0009999275207519531
392,0.07399988174438477,0.003000020980834961
393,0.09299993515014648,0.002000093460083008
394,0.11400008201599121,0.002000093460083008
395,0.06299996376037598,0.0019998550415039062
396,0.04999995231628418,0.002000093460083008
397,0.0820000171661377,0.002000093460083008
398,0.125,0.0009999275207519531
399,0.08300018310546875,0.002000093460083008
2000,0.039999961853027344,0.003000020980834961
2001,0.06500005722045898,0.003000020980834961
2002,0.04200005531311035,0.002000093460083008
2003,0.04800009727478027,0.0019998550415039062
2004,0.046000003814697266,0.0009999275207519531
2005,0.037999868392944336,0.002000093460083008
2006,0.053999900817871094,0.0009999275207519531
2007,0.0690000057220459,0.002000093460083008
2008,0.05099987983703613,0.002000093460083008
2009,0.042999982833862305,0.0019998550415039062
2010,0.03699994087219238,0.0019998550415039062
2011,0.03600001335144043,0.002000093460083008
2012,0.037000179290771484,0.002000093460083008
2013,0.03900003433227539,0.003000020980834961
2014,0.032000064849853516,0.0009999275207519531
2015,0.06299996376037598,0.002000093460083008
2016,0.04499983787536621,0.003000020980834961
2017,0.042999982833862305,0.003000020980834961
2018,0.040000200271606445,0.0019998550415039062
2019,0.05900001525878906,0.0009999275207519531
2020,0.042999982833862305,0.003000020980834961
2021,0.032000064849853516,0.0019998550415039062
2022,0.05099987983703613,0.002000093460083008
2023,0.0280001163482666,0.002000093460083008
2024,0.040000200271606445,0.003000020980834961
2025,0.048999786376953125,0.002000093460083008
2026,0.06499981880187988,0.002000093460083008
2027,0.023999929428100586,0.002000093460083008
2028,0.0409998893737793,0.002000093460083008
2029,0.04799985885620117,0.002000093460083008
2030,0.029999971389770508,0.002000093460083008
2031,0.028999805450439453,0.0009999275207519531
2032,0.020000219345092773,0.0009999275207519531
2033,0.02700018882751465,0.002000093460083008
2034,0.03800010681152344,0.0019998550415039062
2035,0.06700015068054199,0.002000093460083008
2036,0.08799982070922852,0.002000093460083008
2037,0.03600001335144043,0.0019998550415039062
2038,0.03399991989135742,0.0009999275207519531
2039,0.0280001163482666,0.0019998550415039062
2040,0.05900001525878906,0.0019998550415039062
2041,0.07299995422363281,0.003000020980834961
2042,0.07599997520446777,0.0010001659393310547
2043,0.057000160217285156,0.0009999275207519531
2044,0.03400015830993652,0.002000093460083008
2045,0.0280001163482666,0.002000093460083008
2046,0.021000146865844727,0.0010001659393310547
2047,0.046000003814697266,0.003000020980834961
2048,0.03900003433227539,0.0019998550415039062
2049,0.03899979591369629,0.002000093460083008
2050,0.03299999237060547,0.002000093460083008
2051,0.029999971389770508,0.0029997825622558594
2052,0.02500009536743164,0.003000020980834961
2053,0.03699994087219238,0.002000093460083008
2054,0.023000001907348633,0.0009999275207519531
2055,0.053999900817871094,0.002000093460083008
2056,0.03099989891052246,0.003000020980834961
2057,0.03800010681152344,0.002000093460083008
2058,0.023999929428100586,0.002000093460083008
2059,0.034999847412109375,0.0009999275207519531
2060,0.03299999237060547,0.0010001659393310547
2061,0.05900001525878906,0.002000093460083008
2062,0.039999961853027344,0.003000020980834961
2063,0.04200005531311035,0.0019998550415039062
2064,0.03500008583068848,0.0019998550415039062
2065,0.03500008583068848,0.002000093460083008
2066,0.05000019073486328,0.0029997825622558594
2067,0.03399991989135742,0.003000020980834961
2068,0.037999868392944336,0.003000020980834961
2069,0.0559999942779541,0.002000093460083008
2070,0.034999847412109375,0.002000093460083008
2071,0.054000139236450195,0.0019998550415039062
2072,0.03900003433227539,0.002000093460083008
2073,0.03900003433227539,0.003000020980834961
2074,0.053999900817871094,0.0019998550415039062
2075,0.04799985885620117,0.003000020980834961
2076,0.0820000171661377,0.003999948501586914
2077,0.08099985122680664,0.002000093460083008
2078,0.07800006866455078,0.003000020980834961
2079,0.05499982833862305,0.003000020980834961
2080,0.056999921798706055,0.0019998550415039062
2081,0.05499982833862305,0.0019998550415039062
2082,0.04500007629394531,0.002000093460083008
2083,0.04500007629394531,0.0019998550415039062
2084,0.07500004768371582,0.002000093460083008
2085,0.07700014114379883,0.002000093460083008
2086,0.0409998893737793,0.003000020980834961
2087,0.04200005531311035,0.0019998550415039062
2088,0.07500004768371582,0.003000020980834961
2089,0.032000064849853516,0.0009999275207519531
2090,0.07000017166137695,0.0009999275207519531
2091,0.06599998474121094,0.002000093460083008
2092,0.03699994087219238,0.003000020980834961
2093,0.06999993324279785,0.002000093460083008
2094,0.06200003623962402,0.003000020980834961
2095,0.07599997520446777,0.002000093460083008
2096,0.09500002861022949,0.002000093460083008
2097,0.045999765396118164,0.0009999275207519531
2098,0.08299994468688965,0.002000093460083008
2099,0.0710000991821289,0.002000093460083008
2100,0.046000003814697266,0.0019998550415039062
2101,0.06800007820129395,0.0019998550415039062
2102,0.09600019454956055,0.003000020980834961
2103,0.07200002670288086,0.0019998550415039062
2104,0.05200004577636719,0.0019998550415039062
2105,0.03899979591369629,0.002000093460083008
2106,0.06800007820129395,0.002000093460083008
2107,0.03299999237060547,0.002000093460083008
2108,0.0989999771118164,0.003000020980834961
2109,0.03299999237060547,0.0019998550415039062
2110,0.08599996566772461,0.002000093460083008
2111,0.08500003814697266,0.002000093460083008
2112,0.0840001106262207,0.002000093460083008
2113,0.03899979591369629,0.002000093460083008
2114,0.07599997520446777,0.003000020980834961
2115,0.07700014114379883,0.003000020980834961
2116,0.07499980926513672,0.002000093460083008
2117,0.09800004959106445,0.002000093460083008
2118,0.07200002670288086,0.003000020980834961
2119,0.09400010108947754,0.002000093460083008
2120,0.06799983978271484,0.002000093460083008
2121,0.06799983978271484,0.002000093460083008
2122,0.06800007820129395,0.0019998550415039062
2123,0.14499998092651367,0.003000020980834961
2124,0.04699993133544922,0.0019998550415039062
2125,0.14499998092651367,0.003000020980834961
2126,0.056999921798706055,0.003000020980834961
2127,0.04399991035461426,0.003000020980834961
2128,0.04200005531311035,0.003000020980834961
2129,0.04399991035461426,0.002000093460083008
2130,0.06200003623962402,0.002000093460083008
2131,0.07800006866455078,0.0019998550415039062
2132,0.04400014877319336,0.003000020980834961
2133,0.0279998779296875,0.003000020980834961
2134,0.0409998893737793,0.003000020980834961
2135,0.04799985885620117,0.002000093460083008
2136,0.05500006675720215,0.0019998550415039062
2137,0.03900003433227539,0.0019998550415039062
2138,0.04399991035461426,0.003000020980834961
2139,0.07999992370605469,0.0019998550415039062
2140,0.07799983024597168,0.003000020980834961
2141,0.06999993324279785,0.003000020980834961
2142,0.04799985885620117,0.0019998550415039062
2143,0.12899994850158691,0.0029997825622558594
2144,0.032000064849853516,0.0010001659393310547
2145,0.04199981689453125,0.002000093460083008
2146,0.0839998722076416,0.002000093460083008
2147,0.0690000057220459,0.003000020980834961
2148,0.05500006675720215,0.002000093460083008
2149,0.02700018882751465,0.002000093460083008
2150,0.11400008201599121,0.003000020980834961
2151,0.04399991035461426,0.002000093460083008
2152,0.07500004768371582,0.0009999275207519531
2153,0.056999921798706055,0.002000093460083008
2154,0.06699991226196289,0.0029997825622558594
2155,0.03900003433227539,0.0019998550415039062
2156,0.03900003433227539,0.002000093460083008
2157,0.037999868392944336,0.002000093460083008
2158,0.03699994087219238,0.002000093460083008
2159,0.051000118255615234,0.003000020980834961
2160,0.05099987983703613,0.003000020980834961
2161,0.039999961853027344,0.002000093460083008
2162,0.04799985885620117,0.003000020980834961
2163,0.042999982833862305,0.0019998550415039062
2164,0.05500006675720215,0.003000020980834961
2165,0.09299993515014648,0.002000093460083008
2166,0.04500007629394531,0.002000093460083008
2167,0.04900002479553223,0.002000093460083008
2168,0.0690000057220459,0.003000020980834961
2169,0.051000118255615234,0.003999948501586914
2170,0.03900003433227539,0.003000020980834961
2171,0.04399991035461426,0.002000093460083008
2172,0.0820000171661377,0.003999948501586914
2173,0.05500006675720215,0.003000020980834961
2174,0.0559999942779541,0.002000093460083008
2175,0.0690000057220459,0.003000020980834961
2176,0.09400010108947754,0.002000093460083008
2177,0.042999982833862305,0.0019998550415039062
2178,0.08100008964538574,0.002000093460083008
2179,0.04699993133544922,0.0019998550415039062
2180,0.04200005531311035,0.003000020980834961
2181,0.06200003623962402,0.0019998550415039062
2182,0.0690000057220459,0.002000093460083008
2183,0.06700015068054199,0.002000093460083008
2184,0.0690000057220459,0.003000020980834961
2185,0.04400014877319336,0.002000093460083008
2186,0.0710000991821289,0.003000020980834961
2187,0.04200005531311035,0.002000093460083008
2188,0.07399988174438477,0.003000020980834961
2189,0.03099989891052246,0.002000093460083008
2190,0.05299997329711914,0.002000093460083008
2191,0.06799983978271484,0.002000093460083008
2192,0.046000003814697266,0.0019998550415039062
2193,0.05299997329711914,0.003000020980834961
2194,0.0690000057220459,0.003000020980834961
2195,0.06699991226196289,0.003000020980834961
2196,0.07700014114379883,0.003000020980834961
2197,0.046000003814697266,0.003000020980834961
2198,0.04200005531311035,0.003000020980834961
2199,0.04999995231628418,0.003000020980834961
20000,0.13199996948242188,0.002000093460083008
20001,0.07500004768371582,0.0019998550415039062
20002,0.08900022506713867,0.002000093460083008
20003,0.11700010299682617,0.0019998550415039062
20004,0.05500006675720215,0.002000093460083008
20005,0.12899994850158691,0.0019998550415039062
20006,0.10899996757507324,0.0010001659393310547
20007,0.11599993705749512,0.0019998550415039062
20008,0.12599992752075195,0.002000093460083008
20009,0.11299991607666016,0.002000093460083008
20010,0.07400012016296387,0.002000093460083008
20011,0.14700007438659668,0.0009999275207519531
20012,0.10400009155273438,0.0009999275207519531
20013,0.1380000114440918,0.0009999275207519531
20014,0.14300012588500977,0.002000093460083008
20015,0.17799997329711914,0.002000093460083008
20016,0.11099982261657715,0.0009999275207519531
20017,0.12400007247924805,0.002000093460083008
20018,0.15700006484985352,0.003000020980834961
20019,0.1119999885559082,0.002000093460083008
20020,0.14599990844726562,0.0010001659393310547
20021,0.06799983978271484,0.0019998550415039062
20022,0.06500005722045898,0.0019998550415039062
20023,0.1119999885559082,0.003000020980834961
20024,0.08699989318847656,0.002000093460083008
20025,0.09599995613098145,0.003000020980834961
20026,0.09599995613098145,0.0009999275207519531
20027,0.05299997329711914,0.002000093460083008
20028,0.046000003814697266,0.0010001659393310547
20029,0.056999921798706055,0.0019998550415039062
20030,0.051000118255615234,0.0009999275207519531
20031,0.04799985885620117,0.0019998550415039062
20032,0.05300021171569824,0.0009999275207519531
20033,0.03800010681152344,0.002000093460083008
20034,0.028999805450439453,0.0009999275207519531
20035,0.03299999237060547,0.0009999275207519531
20036,0.04800009727478027,0.0019998550415039062
20037,0.037999868392944336,0.002000093460083008
20038,0.07399988174438477,0.002000093460083008
20039,0.06699991226196289,0.002000093460083008
20040,0.06299996376037598,0.002000093460083008
20041,0.039999961853027344,0.0019998550415039062
20042,0.0409998893737793,0.0019998550415039062
20043,0.04200005531311035,0.0009999275207519531
20044,0.059999942779541016,0.002000093460083008
20045,0.03699994087219238,0.0009999275207519531
20046,0.07400012016296387,0.002000093460083008
20047,0.028999805450439453,0.003000020980834961
20048,0.04200005531311035,0.002000093460083008
20049,0.02499985694885254,0.0009999275207519531
20050,0.054000139236450195,0.0010001659393310547
20051,0.0410001277923584,0.0009999275207519531
20052,0.028999805450439453,0.0009999275207519531
20053,0.037999868392944336,0.003000020980834961
20054,0.056999921798706055,0.002000093460083008
20055,0.06999993324279785,0.0019998550415039062
20056,0.06299996376037598,0.002000093460083008
20057,0.026000022888183594,0.0019998550415039062
20058,0.051000118255615234,0.0019998550415039062
20059,0.04999995231628418,0.0009999275207519531
20060,0.07399988174438477,0.002000093460083008
20061,0.023000001907348633,0.0019998550415039062
20062,0.06599998474121094,0.0009999275207519531
20063,0.023999929428100586,0.0009999275207519531
20064,0.039999961853027344,0.0019998550415039062
20065,0.05299997329711914,0.002000093460083008
20066,0.04500007629394531,0.003000020980834961
20067,0.06100010871887207,0.003000020980834961
20068,0.026000022888183594,0.0009999275207519531
20069,0.023999929428100586,0.002000093460083008
20070,0.07200002670288086,0.0019998550415039062
20071,0.04200005531311035,0.0019998550415039062
20072,0.03299999237060547,0.0019998550415039062
